Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 64,Country/Other
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,2.485789429032,1.2959060806742901,6.214617910580831,6.97853350773255,5.98356261115181,2.38254609165584,6.302517210731679,5.09588078246428,7.044232418409241,7.17220703641655,4.0037235192899105,3.91265629379166,2.61339388837773,4.10355221488801,1.34997281728944,2.58763920112666,3.5975097477434903,0.8967846941688009,4.04350392041144,3.03406821566392,3.3379589496937996,3.3284004904655298,-2.2204581352145403,4.58126949106862,5.249240904863809,4.03724724432439,2.55328541629207,5.74072859859231,3.8647095536645,3.57061742142551,-0.39723165873665794,0.41252910915603996,4.02940866924268,3.98269524456455,3.8360591178651,3.87861846178214,3.9664966442952903,4.57669378261247,5.07358525786199,3.9330970260436295,1.93088254446003,4.00137703160961,2.9859404859405,4.05555187381954,3.20416012202685,2.7945833156557,3.8443095528792406,3.65791265061549,1.93692176952554,2.06746567730687,2.4627861725906803,3.91816177220686,2.58487511083116,2.5331154467595,2.1926400283338,2.77065669252896,2.36761725296472,2.94033358170461,0.0,0.0,True
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,5.53797931684528,2.64867511295262,4.13826758157036,6.1243537376284305,3.4801749179955603,5.64286141093278,3.0080477977549,4.472312782460651,6.275867166070241,6.32114254507779,5.114968671277481,6.20786093023295,4.89043547139374,3.9421381411404597,-0.36373570356109003,4.578445374933441,5.07998080157401,-0.210653510515499,5.3566998319162895,1.7314854187323303,-0.144294460384657,2.0112543592022,2.97308798050202,0.0512752572163322,2.4986784919999,2.30139277876287,1.35716801466445,3.2958802167191803,3.8870747658948903,4.34564154381593,3.44162744917193,2.09352470997408,0.526809466130729,2.40211876560241,2.66798366152948,2.34953385169727,2.09359938952392,3.58142581460447,3.5563312466416903,3.37572214708479,1.2671681892299198,1.65155392186669,0.941470920725337,2.73512022241023,2.24406532463878,3.4540418361412204,3.72741530093519,1.4604236757386002,-3.76457817791677,1.8370936768005401,2.92279728368581,0.680445576816723,0.0255047121972183,0.661272848852605,1.0145015859051099,2.08260842829317,2.47644392123686,2.4197636378075202,0.0,0.0,True
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7000001827266259,-22.600000045631297,-23.0999993095445,-19.7000007224173,-11.7999997319416,1.2999994650156699,5.8000000123296,10.0000011653707,7.39999958682311,11.099999503495901,9.900000130222029,9.43891634238625,10.208300011073199,9.253801326277712,27.961538068524398,34.4662093637953,25.4632159061216,10.591437294393302,9.369502784186,4.7888327097976,-1.57299762108386,2.20293902267818,5.842673269899731,2.79728938165775,1.05075098242399,-3.06420003538679,-0.282011196847733,1.41287352692132,0.0,0.0,True
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,-13.746135054725801,9.06315793459652,4.13540741977501,6.27303790305595,3.96722560866229,4.61299289593038,13.821518602032599,-0.297883673243859,-1.4595411432063201,21.3256707328197,2.74682871136842,-6.4039649229126905,6.889050717880419,-0.726839562116467,0.6979202361705179,7.94266097596679,11.4694530442726,-0.940575989168565,1.6649549502651102,0.991055725131801,12.163275570246599,-1.05359982020337,3.71532699143128,0.155544004817941,11.7831801831474,3.25018045829934,5.50309611884371,5.03102436828991,1.3495022299200299,3.4998221400370495,4.99683644802353,1.00999837099631,-6.240000001390441,-3.8299999961983104,-7.920000003747719,-7.99999999794095,-1.58999999685827,4.74999999509613,-1.00999999649815,-0.8568640584241509,2.05580710835243,4.446519412247969,-1.22372796023444,4.83365776809453,0.900000000901912,5.41380714491444,3.4519524895262097,4.861712995077499,3.81274693652152,5.1241633033803895,4.03260249625296,4.44670822214543,4.9241952612882995,4.24065164368079,-3.9000030859375,-0.600020000546493,0.5000099987794611,1.6099330823452198,0.0,0.0,True
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,4.97842306319197,5.212003509255281,4.35158428167051,6.956684733441019,3.56065983986036,3.1558949817340802,3.86814694690112,4.19412962494732,6.6297997952946695,5.591821535790629,3.98582729907382,5.29560444837105,6.38170206212551,4.565258067791969,-1.96594153429368,5.65274584149404,0.6261548207300219,2.8418965781492997,2.3410730383573903,4.44405402410875,-0.279283604914966,0.59498691972091,0.311842764704281,2.4663826184706803,1.65179285231029,1.8227621592366898,2.30665938884269,4.723208932007481,3.46916680457367,3.13740246177889,1.8330742792407502,1.53065483605788,-0.961873090440875,3.2269714664813196,2.38475720698521,1.32147848811599,3.7936448613597404,1.96184075078834,3.54273427701128,3.71667711251564,1.0996161596979601,1.7068891588758701,1.03795305343826,3.57119289125183,2.32173738004792,2.5523537669501297,3.6769182408524306,0.446916545344948,-2.0207258163550703,2.8642853268439703,1.6944974461076798,0.7392299050816579,0.459228050116039,1.5785232295244802,2.0327889725624,1.5111060342009899,1.96419275543016,1.45840535284985,0.0,0.0,True
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,3.14128045871784,-3.4264098228757,4.73002797546241,6.650759118632981,5.29386283436426,3.57586273280783,1.0783986657768199,3.84233563580621,2.87749797606187,2.09775757773704,-1.49684182821601,6.42636754448678,3.70616531858225,3.33931216069718,-4.89534544485581,0.884356333007389,4.98366372489861,1.25507803202922,6.53574740878145,6.7817638716128394,9.95423116663252,2.23506634454733,-4.34782273446397,7.9298395642535695,7.530324836538769,2.17114159786259,-1.50000294944435,3.40524529485118,-2.8541604962654503,8.97613436064626,4.22579941870274,2.95771082640847,5.836172087799669,2.02040044766727,6.045198647744981,4.32428403143146,5.73468837672671,3.96101213801589,5.34144937202619,5.8599921011058305,5.33041085668984,4.64447002567962,3.44404484874129,4.42962902368194,1.71157762807459,3.94701374716007,5.98651552196785,4.88989863684026,2.32930120963711,2.11019929660023,2.96275035081007,4.81647824066904,7.18971631205676,6.351831941113219,2.0958083832335,3.96485991037314,5.8378233047089605,6.858002270905559,0.0,0.0,True
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,4.04392797653317,6.12879878142711,-1.2680163726301898,2.28281922317825,3.7645453805787796,0.53761308310483,8.82331497511429,3.07077393772455,2.02608104065483,0.117019610899916,1.41333988193304,2.31149874124745,0.449327404973701,8.28642648234306,2.99838289042407,8.53489496952547,0.37035355800752295,4.60782500525137,3.66462151183148,0.796878872350675,4.25530339449531,9.56219662276685,0.34598473969289506,-1.7786966865442402,8.51736499535107,7.955362728034589,-0.236336793625298,5.795592964802441,2.1502672757651897,-0.6029284800100501,9.06998446083453,0.23271076254276604,3.46138493514046,1.31500727214082,5.71637386679349,11.0147438692119,6.316834734984009,7.30771963314496,7.40417896632496,1.82024189276156,6.613399555128139,4.35300432287377,7.8024398982150105,4.4784743486678495,8.66186160516736,6.25315860358158,5.65500511828274,7.294498150072969,2.9620143713861204,5.373373126030611,6.62686519230525,6.452698754974249,5.7925893168712195,4.32683735691617,3.89454805671508,5.9060249925772,6.3499181201437,6.83238810300897,0.0,0.0,True
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,6.05816082548087,5.453030969871861,-0.45589428993871206,10.9527885460418,1.6062582289157301,2.56681200128052,-1.87586391964774,9.48945401547951,1.22085790909685,5.61985229280111,-5.47948302721956,-13.9737287020439,3.32568019878394,9.591956300418449,-4.08821409181661,5.661361201196669,2.6730560500198397,7.07383773260692,4.80163460055662,0.8191418688989099,7.23394369490723,2.1343278357707502,3.8810463998171496,4.80331001525438,3.3420146541541405,4.173382559004,3.7724018525270497,2.41625685566223,2.8365821290792597,5.62225816160702,3.4852278153552003,5.44268555072129,4.711561724494469,3.89012644065643,5.121277897161621,4.522919217623441,4.489896497356309,5.17702687345256,4.670156368278651,5.2932947184604,5.0772877759731205,3.83312394005608,4.73956739916446,5.2395329104527,6.535944940523519,6.671904981481481,7.0585993565727,6.01378975923306,5.045124794177379,5.571802273968659,6.464383880475169,6.5214350783733295,6.013610365360191,6.06105935903958,6.55265279631962,7.1134894741232,7.284184091951129,7.86370889257542,0.0,0.0,True
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90016185983096,2.33456559219091,3.43030591266262,3.39644362278435,2.68344073997291,4.20760200434142,6.05451383876866,10.9446920641535,-3.28988206795438,-9.117377096533051,-8.44535523808105,-7.27238790651938,-1.48021482899122,1.81801124071566,2.8601894414883304,0.7046806778211311,-1.08882024740534,6.348979029110451,-8.40813438865463,4.76577106392688,3.7702177929145098,5.937516400027451,5.15621844288377,6.435358323186651,7.12351107638302,6.87435837944525,7.344421909106599,6.02188340210856,-3.58614562510616,1.3240878009382901,1.9149058529141598,0.0309698686798754,0.493921421234305,1.8375211479416,3.4711860409071402,3.9367581489791,3.8112481584430498,3.08115723374425,0.0,0.0,True
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.31669735282962,-7.55621771215945,6.37637679964398,5.0036460450077405,-4.758268538056879,1.18299391598423,10.3990093325468,6.99999164945328,0.36400713816182395,4.437997176426361,11.2299987800123,6.68999836660538,12.870006669658402,-0.250001484542878,3.9299915453202097,4.11000611512114,3.0929997867320402,4.7900027885549905,4.29999896037758,5.30007005600883,2.49094810829847,3.34855066794123,6.296441978693651,6.980960594298249,6.76899787107486,6.46700012199584,8.293960447596831,6.24183648156618,2.54051511882037,4.33677626417364,1.9835150115998799,3.7282098507499097,5.41683451380388,4.3502940666340795,2.86304730414378,3.4735165747694503,3.80352226237173,1.77672835806486,0.0,0.0,True
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,10.667097429183,10.451971890697699,10.5240552039871,10.501567201834199,10.425596488082599,9.07192871148783,9.59811386676543,8.42176356379977,8.98166257813466,-5.64964951931603,1.6265087407438201,-3.49733593336917,7.5675688239272905,-16.7542290749631,-14.803126312501199,5.1851849717082805,9.154929219131189,14.1795201387171,26.139295769424,6.495281921395321,-9.226405079886419,6.69889775608125,3.59705186796602,14.171148624479802,4.82918011397484,1.7970002274410302,2.9845193449047,2.3097076608330602,6.727329799317269,-1.5962490864955903,-4.18178478140044,-3.8255819695819597,0.307806291443185,3.14891561997803,4.37875209047472,4.2235304253039905,2.0622396342225398,4.71648221554824,7.14411475804808,4.14924301720671,2.62568405842836,2.70456161502959,-1.26472077068983,0.882839929779749,3.39535559727943,2.51684911910279,1.44654463506183,-2.32396697254454,-4.17526040073236,1.53877740677106,0.6128974521460999,3.0868791768835,-2.9520956073026206,0.7365408053025391,0.5975762999884471,0.446254967609775,0.0666644634030007,1.5657599356823901,0.0,0.0,True
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8000005498984,88.95766480140742,34.3895745908773,15.599996363566401,9.59999979508559,5.500000435831031,4.39999950666288,5.300000267240691,4.00000006535312,6.09996678020046,8.75925670006438,5.41726968398967,5.855584939237059,5.426726600242191,-3.00275253730312,0.767248701879879,0.9082492175659521,-0.699622321375898,2.3510365037509797,1.1480341964776,3.0882228475702203,3.1456513292353905,2.1276457888664497,3.62354616011993,0.0,0.0,True
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19999556980412,-9.600001395977062,-7.60000184221087,-11.700003897553598,-10.4000004914994,2.8000046505393397,11.4000054053548,8.39999142031994,3.3999991632296402,5.800003440074559,4.72530599387507,5.04526748002185,7.043192558746919,11.449743105396099,9.400001523576881,9.99999481247369,8.600006536248129,10.1999994395436,0.19999531001447196,7.798266822697309,5.378707449810151,1.6871355364284097,1.0034708408564499,1.72638485417005,-3.8295705582838195,-2.52644643552361,2.5321835002303503,3.0499055498958496,0.0,0.0,True
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,4.892277219026879,4.89265218028399,4.9564341949162,4.99987991041317,4.93054096131824,4.77084511295951,4.91312316207066,7.367225457146231,5.1063747909928,4.80769336382932,3.95944108172952,10.2183038390507,5.3518941108860405,13.5599851718048,3.5928244424595897,-0.0340209434206997,6.496594287064201,7.92080717857668,7.51702151348017,13.436681763566199,1.13377082280894,-0.107710428562413,-2.1431799695411398,1.9720650253354999,1.0125139143091801,4.5394569574467,10.735304132646402,9.78771144241605,13.0092211305411,11.443388728931902,11.4640364205074,12.059445357039301,6.2756919184149895,0.15836329048380499,0.644238365359826,1.4282102574954598,3.5446711492693903,3.7406465442748202,8.77899956737794,13.0195773748259,5.01558488085982,5.11988505454444,9.327951335135339,4.64808729598319,2.57800880890768,4.58160036994624,1.10558612731653,3.2288556694527797,0.670801476885075,3.38347170641828,2.16260682157193,2.93781262796161,0.851934627513558,3.6923714654517,3.43195048353593,-0.588023649731511,1.4372889463194298,3.03540365708952,0.0,0.0,True
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,4.679999999997309,4.4700000000036795,1.0699999999985002,11.109999999997198,4.76000000000469,14.363636363633098,13.2750397456253,2.1052631578962497,3.43642611683744,6.3122923588076505,3.43749999999838,1.81268882175351,1.48367952521981,0.877192982458979,3.76811594202641,8.9385474860342,5.897435897436759,1.4527845036329698,2.1479713603815203,7.94392523364439,2.3809523809512902,-5.28541226215641,2.0089285714283003,0.481400437638541,-2.00348432055975,6.66666666666802,3.7499999999994302,4.05622489959951,0.443844075644776,0.0192122958719381,-3.53438340376593,-0.0597371565103231,3.0085674437140697,0.599613152803229,4.39914785618222,2.60047604555287,4.60000000000198,3.9000000000001096,3.38264871401167,9.31715557653585,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.5438659280953395,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.3394944102056496,-4.8345401709793,-2.51115443098975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,2.08929593589016,5.578917858144081,6.797625777275269,3.9565965330157797,4.91344195519352,7.17058966270321,6.31721951771766,8.52944308380353,4.47409733124017,5.23102930127762,5.063336434552411,7.967485212810121,5.739161523012131,2.9395678159091605,7.31101772689944,4.61456748557384,4.97121565455376,2.05269457150823,0.133344043698202,-1.3717751251444,0.27562002218957105,-3.93874101982378,-4.0421184699821096,-0.200675994825289,-1.6763871435550002,-2.57387456201269,2.4634771482607403,2.9095047580491697,3.7901300472356403,4.6357859096007,5.26652747214038,1.6464969326334797,4.26929369591048,4.66727043459798,4.67827258577525,4.3613430581209505,4.95420874299724,5.02935233725196,0.426889576708106,2.5078075533639703,1.6838009390209099,2.4855648471145,2.7113407070970204,4.17329431803543,4.42143476697063,4.79700917087203,4.5643827523479406,6.14849719501387,3.35700125894111,4.12671936920815,5.204095946565969,5.12227466098376,6.796011705597451,5.460567153685029,4.85718801458208,4.2639195041269,4.19520936722277,4.22362493214148,0.0,0.0,True
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,10.275911554301,5.21605942017898,0.874672592408302,3.4855823042772003,3.0534878936692404,4.15036023303348,4.9152656750112405,11.4272823832672,9.735826889912788,8.76994747172604,11.295086843350198,12.0528022500388,13.9786916510762,9.04212031316945,5.20907590114368,9.79041016147646,4.60631806113751,3.2317095633357398,6.76628496532688,9.110960155171679,-4.39335720034877,0.58024555339469,-3.40979347371638,5.26914314976867,7.94586174871237,7.98829510486274,3.5996294668086897,-0.10267271838372902,3.2794588579642303,-3.10235594875007,1.51193723815426,-0.466913211737747,4.66516899045995,5.334551701681701,4.416731355437349,2.20753552677458,3.3948459848441703,0.338097902952455,0.467937567378257,4.38794944267383,1.38989640325894,3.05346185795254,1.14082899810009,5.75996463871775,3.2021313799023505,3.9619887218498904,6.06987060771837,5.09419544732717,-0.12581199941486398,7.52822583005563,3.97442540565854,1.92115031787357,3.00486535500508,0.503961789942167,-3.5458715744727303,-3.3053582523693503,1.0638325547677,1.11758734985511,0.0,0.0,True
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.90000000000008,4.36021100466051,3.64220576814806,4.87693931538251,7.89300813555889,4.373064814092101,-1.89975157094841,-4.90093847758082,0.50125313283209,3.60037406483791,1.09823980743194,5.10416666666667,2.59096701118504,3.5053822798785603,3.6000000000000094,-3.3075933075933097,-3.89990682816452,-5.692520775623269,0.7930679982376179,2.0107824566516297,2.0139980002856497,3.97647717726129,4.74010234311876,3.7284649010028197,0.33465542885473104,4.44718962322422,-2.36546422235364,0.7874015748031411,2.17548076923077,1.41159863545465,3.95545760352627,5.66837759428699,1.8585005279831102,0.9122952519178971,-4.8592562153277195,-2.17039196631033,-0.7947019867549591,-0.0667556742323114,-1.36940547762191,-0.169319336268202,2.20488466757122,2.27901316517314,-0.173066522444572,-0.49842886553256,0.0,0.0,True
